trial_type,context,early,stim,cue,motion,color,context_freq,cue_dur,trial_dur,color_freq,context_entropy,congruent,correct_response,block,run,run_trial,iti,condition_trial
later,1,False,True,0,1.0,1.0,0.80000000000000004,,1.0,0.19999999999999996,0.50040242353818787,True,1.0,2,3,74,4.0,44
later,0,False,True,0,0.0,1.0,0.19999999999999996,,1.0,0.19999999999999996,0.50040242353818787,False,0.0,2,4,0,1.0,45
early,1,True,True,0,0.0,1.0,0.80000000000000004,1.5,2.0,0.19999999999999996,0.50040242353818787,False,1.0,2,4,1,2.0,46
early,1,True,True,1,1.0,1.0,0.80000000000000004,1.5,2.0,0.19999999999999996,0.50040242353818787,True,1.0,2,4,2,2.0,47
catch,1,True,False,1,,,0.80000000000000004,1.5,1.0,0.19999999999999996,0.50040242353818787,False,,2,4,3,2.0,48
early,1,True,True,1,0.0,0.0,0.80000000000000004,1.5,2.0,0.19999999999999996,0.50040242353818787,True,0.0,2,4,4,1.0,49
early,1,True,True,0,1.0,1.0,0.80000000000000004,1.5,2.0,0.19999999999999996,0.50040242353818787,True,1.0,2,4,5,2.0,50
catch,1,True,False,0,,,0.80000000000000004,1.5,1.0,0.19999999999999996,0.50040242353818787,False,,2,4,6,3.0,51
later,1,False,True,1,0.0,0.0,0.80000000000000004,,1.0,0.19999999999999996,0.50040242353818787,True,0.0,2,4,7,2.0,52
early,0,True,True,0,1.0,0.0,0.19999999999999996,1.5,2.0,0.19999999999999996,0.50040242353818787,False,1.0,2,4,8,1.0,53
catch,0,True,False,1,,,0.19999999999999996,1.5,1.0,0.19999999999999996,0.50040242353818787,False,,2,4,9,2.0,54
catch,1,True,False,0,,,0.80000000000000004,1.5,1.0,0.19999999999999996,0.50040242353818787,False,,2,4,10,2.0,55
later,0,False,True,0,0.0,1.0,0.19999999999999996,,1.0,0.19999999999999996,0.50040242353818787,False,0.0,2,4,11,2.0,56
early,1,True,True,1,1.0,1.0,0.80000000000000004,1.5,2.0,0.19999999999999996,0.50040242353818787,True,1.0,2,4,12,2.0,57
early,1,True,True,0,1.0,1.0,0.80000000000000004,1.5,2.0,0.19999999999999996,0.50040242353818787,True,1.0,2,4,13,1.0,58
catch,1,True,False,1,,,0.80000000000000004,1.5,1.0,0.19999999999999996,0.50040242353818787,False,,2,4,14,4.0,59
later,1,False,True,0,1.0,1.0,0.80000000000000004,,1.0,0.19999999999999996,0.50040242353818787,True,1.0,2,4,15,1.0,60
later,1,False,True,1,1.0,1.0,0.80000000000000004,,1.0,0.19999999999999996,0.50040242353818787,True,1.0,2,4,16,3.0,61
early,0,True,True,0,1.0,0.0,0.19999999999999996,1.5,2.0,0.19999999999999996,0.50040242353818787,False,1.0,2,4,17,4.0,62
later,1,False,True,0,0.0,0.0,0.80000000000000004,,1.0,0.19999999999999996,0.50040242353818787,True,0.0,2,4,18,1.0,63
early,1,True,True,1,1.0,1.0,0.80000000000000004,1.5,2.0,0.19999999999999996,0.50040242353818787,True,1.0,2,4,19,1.0,64
early,1,True,True,0,1.0,1.0,0.80000000000000004,1.5,2.0,0.19999999999999996,0.50040242353818787,True,1.0,2,4,20,1.0,65
early,0,True,True,1,0.0,1.0,0.19999999999999996,1.5,2.0,0.19999999999999996,0.50040242353818787,False,0.0,2,4,21,1.0,66
later,1,False,True,1,1.0,1.0,0.80000000000000004,,1.0,0.19999999999999996,0.50040242353818787,True,1.0,2,4,22,3.0,67
later,1,False,True,1,1.0,0.0,0.80000000000000004,,1.0,0.19999999999999996,0.50040242353818787,False,0.0,2,4,23,1.0,68
later,1,False,True,1,0.0,0.0,0.80000000000000004,,1.0,0.19999999999999996,0.50040242353818787,True,0.0,2,4,24,1.0,69
early,1,True,True,0,0.0,1.0,0.80000000000000004,1.5,2.0,0.19999999999999996,0.50040242353818787,False,1.0,2,4,25,2.0,70
later,1,False,True,1,0.0,0.0,0.80000000000000004,,1.0,0.19999999999999996,0.50040242353818787,True,0.0,2,4,26,4.0,71
early,1,True,True,0,0.0,0.0,0.80000000000000004,1.5,2.0,0.19999999999999996,0.50040242353818787,True,0.0,2,4,27,1.0,72
catch,1,True,False,0,,,0.80000000000000004,1.5,1.0,0.19999999999999996,0.50040242353818787,False,,2,4,28,1.0,73
early,0,True,True,1,1.0,1.0,0.19999999999999996,1.5,2.0,0.19999999999999996,0.50040242353818787,True,1.0,2,4,29,1.0,74
catch,1,True,False,0,,,0.80000000000000004,1.5,1.0,0.19999999999999996,0.50040242353818787,False,,2,4,30,4.0,75
catch,1,True,False,1,,,0.80000000000000004,1.5,1.0,0.19999999999999996,0.50040242353818787,False,,2,4,31,1.0,76
early,1,True,True,0,0.0,0.0,0.80000000000000004,1.5,2.0,0.19999999999999996,0.50040242353818787,True,0.0,2,4,32,1.0,77
catch,1,True,False,1,,,0.80000000000000004,1.5,1.0,0.19999999999999996,0.50040242353818787,False,,2,4,33,2.0,78
later,1,False,True,1,1.0,0.0,0.80000000000000004,,1.0,0.19999999999999996,0.50040242353818787,False,0.0,2,4,34,1.0,79
catch,0,True,False,0,,,0.19999999999999996,1.5,1.0,0.19999999999999996,0.50040242353818787,False,,2,4,35,1.0,80
catch,1,True,False,1,,,0.80000000000000004,1.5,1.0,0.19999999999999996,0.50040242353818787,False,,2,4,36,1.0,81
catch,1,True,False,1,,,0.80000000000000004,1.5,1.0,0.19999999999999996,0.50040242353818787,False,,2,4,37,1.0,82
early,1,True,True,1,1.0,1.0,0.80000000000000004,1.5,2.0,0.19999999999999996,0.50040242353818787,True,1.0,2,4,38,1.0,83
early,1,True,True,1,0.0,1.0,0.80000000000000004,1.5,2.0,0.19999999999999996,0.50040242353818787,False,1.0,2,4,39,1.0,84
early,1,True,True,1,0.0,0.0,0.80000000000000004,1.5,2.0,0.19999999999999996,0.50040242353818787,True,0.0,2,4,40,2.0,85
early,1,True,True,0,0.0,1.0,0.80000000000000004,1.5,2.0,0.19999999999999996,0.50040242353818787,False,1.0,2,4,41,2.0,86
catch,1,True,False,0,,,0.80000000000000004,1.5,1.0,0.19999999999999996,0.50040242353818787,False,,2,4,42,1.0,87
later,1,False,True,0,0.0,0.0,0.80000000000000004,,1.0,0.19999999999999996,0.50040242353818787,True,0.0,2,4,43,2.0,88
early,1,True,True,0,0.0,0.0,0.80000000000000004,1.5,2.0,0.19999999999999996,0.50040242353818787,True,0.0,2,4,44,1.0,89
later,1,False,True,1,0.0,1.0,0.80000000000000004,,1.0,0.19999999999999996,0.50040242353818787,False,1.0,2,4,45,1.0,90
early,1,True,True,0,0.0,1.0,0.80000000000000004,1.5,2.0,0.19999999999999996,0.50040242353818787,False,1.0,2,4,46,1.0,91
catch,0,True,False,0,,,0.19999999999999996,1.5,1.0,0.19999999999999996,0.50040242353818787,False,,2,4,47,1.0,92
later,0,False,True,1,0.0,1.0,0.19999999999999996,,1.0,0.19999999999999996,0.50040242353818787,False,0.0,2,4,48,2.0,93
catch,0,True,False,0,,,0.19999999999999996,1.5,1.0,0.19999999999999996,0.50040242353818787,False,,2,4,49,1.0,94
later,0,False,True,1,0.0,1.0,0.19999999999999996,,1.0,0.19999999999999996,0.50040242353818787,False,0.0,2,4,50,2.0,95
later,1,False,True,1,1.0,0.0,0.80000000000000004,,1.0,0.19999999999999996,0.50040242353818787,False,0.0,2,4,51,3.0,96
later,1,False,True,1,0.0,0.0,0.80000000000000004,,1.0,0.19999999999999996,0.50040242353818787,True,0.0,2,4,52,1.0,97
later,1,False,True,1,1.0,1.0,0.80000000000000004,,1.0,0.19999999999999996,0.50040242353818787,True,1.0,2,4,53,1.0,98
later,0,False,True,0,0.0,0.0,0.19999999999999996,,1.0,0.19999999999999996,0.50040242353818787,True,0.0,2,4,54,2.0,99
catch,1,True,False,0,,,0.80000000000000004,1.5,1.0,0.19999999999999996,0.50040242353818787,False,,2,4,55,1.0,100
later,0,False,True,0,1.0,0.0,0.19999999999999996,,1.0,0.19999999999999996,0.50040242353818787,False,1.0,2,4,56,1.0,101
later,1,False,True,0,1.0,0.0,0.80000000000000004,,1.0,0.19999999999999996,0.50040242353818787,False,0.0,2,4,57,4.0,102
later,0,False,True,0,1.0,1.0,0.19999999999999996,,1.0,0.19999999999999996,0.50040242353818787,True,1.0,2,4,58,1.0,103
catch,1,True,False,0,,,0.80000000000000004,1.5,1.0,0.19999999999999996,0.50040242353818787,False,,2,4,59,1.0,104
later,1,False,True,0,1.0,1.0,0.80000000000000004,,1.0,0.19999999999999996,0.50040242353818787,True,1.0,2,4,60,1.0,105
early,0,True,True,1,0.0,0.0,0.19999999999999996,1.5,2.0,0.19999999999999996,0.50040242353818787,True,0.0,2,4,61,2.0,106
early,1,True,True,1,1.0,0.0,0.80000000000000004,1.5,2.0,0.19999999999999996,0.50040242353818787,False,0.0,2,4,62,1.0,107
later,1,False,True,0,1.0,1.0,0.80000000000000004,,1.0,0.19999999999999996,0.50040242353818787,True,1.0,2,4,63,1.0,108
later,1,False,True,1,1.0,0.0,0.80000000000000004,,1.0,0.19999999999999996,0.50040242353818787,False,0.0,2,4,64,1.0,109
catch,1,True,False,0,,,0.80000000000000004,1.5,1.0,0.19999999999999996,0.50040242353818787,False,,2,4,65,1.0,110
later,0,False,True,1,1.0,0.0,0.19999999999999996,,1.0,0.19999999999999996,0.50040242353818787,False,1.0,2,4,66,5.0,111
catch,1,True,False,1,,,0.80000000000000004,1.5,1.0,0.19999999999999996,0.50040242353818787,False,,2,4,67,1.0,112
later,1,False,True,1,1.0,1.0,0.80000000000000004,,1.0,0.19999999999999996,0.50040242353818787,True,1.0,2,4,68,1.0,113
later,1,False,True,1,0.0,1.0,0.80000000000000004,,1.0,0.19999999999999996,0.50040242353818787,False,1.0,2,4,69,2.0,114
early,0,True,True,0,0.0,1.0,0.19999999999999996,1.5,2.0,0.19999999999999996,0.50040242353818787,False,0.0,2,4,70,1.0,115
later,1,False,True,0,0.0,1.0,0.80000000000000004,,1.0,0.19999999999999996,0.50040242353818787,False,1.0,2,4,71,1.0,116
early,0,True,True,1,1.0,0.0,0.19999999999999996,1.5,2.0,0.19999999999999996,0.50040242353818787,False,1.0,2,4,72,4.0,117
later,1,False,True,0,1.0,0.0,0.80000000000000004,,1.0,0.19999999999999996,0.50040242353818787,False,0.0,2,4,73,1.0,118
early,1,True,True,1,1.0,0.0,0.80000000000000004,1.5,2.0,0.19999999999999996,0.50040242353818787,False,0.0,2,4,74,1.0,119
later,1,False,True,0,1.0,0.0,0.66666666666666663,,1.0,0.33333333333333337,0.63651416829481278,False,0.0,3,5,0,2.0,0
later,1,False,True,1,0.0,0.0,0.66666666666666663,,1.0,0.33333333333333337,0.63651416829481278,True,0.0,3,5,1,2.0,1
catch,1,True,False,1,,,0.66666666666666663,1.5,1.0,0.33333333333333337,0.63651416829481278,False,,3,5,2,3.0,2
early,1,True,True,0,1.0,1.0,0.66666666666666663,1.5,2.0,0.33333333333333337,0.63651416829481278,True,1.0,3,5,3,2.0,3
catch,1,True,False,0,,,0.66666666666666663,1.5,1.0,0.33333333333333337,0.63651416829481278,False,,3,5,4,2.0,4
catch,1,True,False,1,,,0.66666666666666663,1.5,1.0,0.33333333333333337,0.63651416829481278,False,,3,5,5,1.0,5
catch,0,True,False,0,,,0.33333333333333337,1.5,1.0,0.33333333333333337,0.63651416829481278,False,,3,5,6,1.0,6
later,0,False,True,0,0.0,0.0,0.33333333333333337,,1.0,0.33333333333333337,0.63651416829481278,True,0.0,3,5,7,1.0,7
early,0,True,True,0,1.0,0.0,0.33333333333333337,1.5,2.0,0.33333333333333337,0.63651416829481278,False,1.0,3,5,8,1.0,8
later,0,False,True,1,0.0,0.0,0.33333333333333337,,1.0,0.33333333333333337,0.63651416829481278,True,0.0,3,5,9,2.0,9
early,1,True,True,1,0.0,1.0,0.66666666666666663,1.5,2.0,0.33333333333333337,0.63651416829481278,False,1.0,3,5,10,1.0,10
later,1,False,True,1,1.0,0.0,0.66666666666666663,,1.0,0.33333333333333337,0.63651416829481278,False,0.0,3,5,11,1.0,11
later,1,False,True,0,0.0,0.0,0.66666666666666663,,1.0,0.33333333333333337,0.63651416829481278,True,0.0,3,5,12,1.0,12
catch,1,True,False,0,,,0.66666666666666663,1.5,1.0,0.33333333333333337,0.63651416829481278,False,,3,5,13,1.0,13
catch,1,True,False,1,,,0.66666666666666663,1.5,1.0,0.33333333333333337,0.63651416829481278,False,,3,5,14,1.0,14
early,1,True,True,0,0.0,0.0,0.66666666666666663,1.5,2.0,0.33333333333333337,0.63651416829481278,True,0.0,3,5,15,2.0,15
early,1,True,True,0,0.0,1.0,0.66666666666666663,1.5,2.0,0.33333333333333337,0.63651416829481278,False,1.0,3,5,16,1.0,16
early,1,True,True,1,0.0,0.0,0.66666666666666663,1.5,2.0,0.33333333333333337,0.63651416829481278,True,0.0,3,5,17,2.0,17
catch,1,True,False,1,,,0.66666666666666663,1.5,1.0,0.33333333333333337,0.63651416829481278,False,,3,5,18,1.0,18
early,0,True,True,0,0.0,0.0,0.33333333333333337,1.5,2.0,0.33333333333333337,0.63651416829481278,True,0.0,3,5,19,2.0,19
catch,1,True,False,0,,,0.66666666666666663,1.5,1.0,0.33333333333333337,0.63651416829481278,False,,3,5,20,1.0,20
catch,1,True,False,1,,,0.66666666666666663,1.5,1.0,0.33333333333333337,0.63651416829481278,False,,3,5,21,2.0,21
later,1,False,True,0,1.0,1.0,0.66666666666666663,,1.0,0.33333333333333337,0.63651416829481278,True,1.0,3,5,22,1.0,22
catch,0,True,False,1,,,0.33333333333333337,1.5,1.0,0.33333333333333337,0.63651416829481278,False,,3,5,23,2.0,23
catch,1,True,False,1,,,0.66666666666666663,1.5,1.0,0.33333333333333337,0.63651416829481278,False,,3,5,24,1.0,24
early,1,True,True,0,1.0,1.0,0.66666666666666663,1.5,2.0,0.33333333333333337,0.63651416829481278,True,1.0,3,5,25,3.0,25
early,1,True,True,1,0.0,1.0,0.66666666666666663,1.5,2.0,0.33333333333333337,0.63651416829481278,False,1.0,3,5,26,1.0,26
catch,1,True,False,0,,,0.66666666666666663,1.5,1.0,0.33333333333333337,0.63651416829481278,False,,3,5,27,3.0,27
early,1,True,True,1,1.0,1.0,0.66666666666666663,1.5,2.0,0.33333333333333337,0.63651416829481278,True,1.0,3,5,28,3.0,28
early,0,True,True,0,0.0,0.0,0.33333333333333337,1.5,2.0,0.33333333333333337,0.63651416829481278,True,0.0,3,5,29,1.0,29
later,1,False,True,1,0.0,1.0,0.66666666666666663,,1.0,0.33333333333333337,0.63651416829481278,False,1.0,3,5,30,1.0,30
early,0,True,True,1,1.0,1.0,0.33333333333333337,1.5,2.0,0.33333333333333337,0.63651416829481278,True,1.0,3,5,31,2.0,31
early,1,True,True,1,1.0,1.0,0.66666666666666663,1.5,2.0,0.33333333333333337,0.63651416829481278,True,1.0,3,5,32,1.0,32
catch,0,True,False,0,,,0.33333333333333337,1.5,1.0,0.33333333333333337,0.63651416829481278,False,,3,5,33,2.0,33
catch,0,True,False,0,,,0.33333333333333337,1.5,1.0,0.33333333333333337,0.63651416829481278,False,,3,5,34,1.0,34
later,0,False,True,0,0.0,1.0,0.33333333333333337,,1.0,0.33333333333333337,0.63651416829481278,False,0.0,3,5,35,1.0,35
early,0,True,True,1,1.0,1.0,0.33333333333333337,1.5,2.0,0.33333333333333337,0.63651416829481278,True,1.0,3,5,36,2.0,36
later,1,False,True,1,1.0,1.0,0.66666666666666663,,1.0,0.33333333333333337,0.63651416829481278,True,1.0,3,5,37,2.0,37
later,0,False,True,0,0.0,1.0,0.33333333333333337,,1.0,0.33333333333333337,0.63651416829481278,False,0.0,3,5,38,5.0,38
later,0,False,True,1,0.0,1.0,0.33333333333333337,,1.0,0.33333333333333337,0.63651416829481278,False,0.0,3,5,39,2.0,39
catch,0,True,False,0,,,0.33333333333333337,1.5,1.0,0.33333333333333337,0.63651416829481278,False,,3,5,40,1.0,40
later,1,False,True,0,0.0,0.0,0.66666666666666663,,1.0,0.33333333333333337,0.63651416829481278,True,0.0,3,5,41,5.0,41
later,0,False,True,0,1.0,0.0,0.33333333333333337,,1.0,0.33333333333333337,0.63651416829481278,False,1.0,3,5,42,1.0,42
later,1,False,True,0,1.0,1.0,0.66666666666666663,,1.0,0.33333333333333337,0.63651416829481278,True,1.0,3,5,43,1.0,43
catch,1,True,False,1,,,0.66666666666666663,1.5,1.0,0.33333333333333337,0.63651416829481278,False,,3,5,44,1.0,44
later,0,False,True,1,0.0,0.0,0.33333333333333337,,1.0,0.33333333333333337,0.63651416829481278,True,0.0,3,5,45,1.0,45
catch,0,True,False,1,,,0.33333333333333337,1.5,1.0,0.33333333333333337,0.63651416829481278,False,,3,5,46,2.0,46
early,1,True,True,0,0.0,0.0,0.66666666666666663,1.5,2.0,0.33333333333333337,0.63651416829481278,True,0.0,3,5,47,1.0,47
later,1,False,True,1,0.0,0.0,0.66666666666666663,,1.0,0.33333333333333337,0.63651416829481278,True,0.0,3,5,48,1.0,48
later,1,False,True,1,1.0,0.0,0.66666666666666663,,1.0,0.33333333333333337,0.63651416829481278,False,0.0,3,5,49,1.0,49
later,0,False,True,0,1.0,0.0,0.33333333333333337,,1.0,0.33333333333333337,0.63651416829481278,False,1.0,3,5,50,1.0,50
catch,1,True,False,0,,,0.66666666666666663,1.5,1.0,0.33333333333333337,0.63651416829481278,False,,3,5,51,1.0,51
catch,1,True,False,1,,,0.66666666666666663,1.5,1.0,0.33333333333333337,0.63651416829481278,False,,3,5,52,1.0,52
catch,1,True,False,0,,,0.66666666666666663,1.5,1.0,0.33333333333333337,0.63651416829481278,False,,3,5,53,1.0,53
early,1,True,True,1,1.0,0.0,0.66666666666666663,1.5,2.0,0.33333333333333337,0.63651416829481278,False,0.0,3,5,54,3.0,54
later,1,False,True,1,1.0,0.0,0.66666666666666663,,1.0,0.33333333333333337,0.63651416829481278,False,0.0,3,5,55,1.0,55
catch,1,True,False,0,,,0.66666666666666663,1.5,1.0,0.33333333333333337,0.63651416829481278,False,,3,5,56,3.0,56
early,1,True,True,0,1.0,1.0,0.66666666666666663,1.5,2.0,0.33333333333333337,0.63651416829481278,True,1.0,3,5,57,1.0,57
early,1,True,True,0,0.0,1.0,0.66666666666666663,1.5,2.0,0.33333333333333337,0.63651416829481278,False,1.0,3,5,58,2.0,58
early,0,True,True,0,1.0,0.0,0.33333333333333337,1.5,2.0,0.33333333333333337,0.63651416829481278,False,1.0,3,5,59,2.0,59
early,0,True,True,1,1.0,1.0,0.80000000000000004,1.5,2.0,0.80000000000000004,0.50040242353818787,True,1.0,4,5,60,1.0,0
early,0,True,True,0,1.0,1.0,0.80000000000000004,1.5,2.0,0.80000000000000004,0.50040242353818787,True,1.0,4,5,61,3.0,1
early,0,True,True,1,0.0,1.0,0.80000000000000004,1.5,2.0,0.80000000000000004,0.50040242353818787,False,0.0,4,5,62,1.0,2
catch,0,True,False,1,,,0.80000000000000004,1.5,1.0,0.80000000000000004,0.50040242353818787,False,,4,5,63,2.0,3
later,0,False,True,0,0.0,0.0,0.80000000000000004,,1.0,0.80000000000000004,0.50040242353818787,True,0.0,4,5,64,1.0,4
early,0,True,True,1,1.0,1.0,0.80000000000000004,1.5,2.0,0.80000000000000004,0.50040242353818787,True,1.0,4,5,65,3.0,5
early,0,True,True,0,1.0,0.0,0.80000000000000004,1.5,2.0,0.80000000000000004,0.50040242353818787,False,1.0,4,5,66,1.0,6
catch,0,True,False,1,,,0.80000000000000004,1.5,1.0,0.80000000000000004,0.50040242353818787,False,,4,5,67,2.0,7
early,0,True,True,0,0.0,1.0,0.80000000000000004,1.5,2.0,0.80000000000000004,0.50040242353818787,False,0.0,4,5,68,2.0,8
catch,1,True,False,0,,,0.20000000000000001,1.5,1.0,0.80000000000000004,0.50040242353818787,False,,4,5,69,1.0,9
later,0,False,True,1,0.0,0.0,0.80000000000000004,,1.0,0.80000000000000004,0.50040242353818787,True,0.0,4,5,70,1.0,10
catch,0,True,False,1,,,0.80000000000000004,1.5,1.0,0.80000000000000004,0.50040242353818787,False,,4,5,71,1.0,11
later,0,False,True,0,0.0,1.0,0.80000000000000004,,1.0,0.80000000000000004,0.50040242353818787,False,0.0,4,5,72,1.0,12
early,1,True,True,1,1.0,1.0,0.20000000000000001,1.5,2.0,0.80000000000000004,0.50040242353818787,True,1.0,4,5,73,2.0,13
early,1,True,True,1,0.0,0.0,0.20000000000000001,1.5,2.0,0.80000000000000004,0.50040242353818787,True,0.0,4,5,74,3.0,14
early,0,True,True,0,0.0,0.0,0.80000000000000004,1.5,2.0,0.80000000000000004,0.50040242353818787,True,0.0,4,6,0,2.0,15
early,0,True,True,0,0.0,1.0,0.80000000000000004,1.5,2.0,0.80000000000000004,0.50040242353818787,False,0.0,4,6,1,3.0,16
later,0,False,True,1,0.0,0.0,0.80000000000000004,,1.0,0.80000000000000004,0.50040242353818787,True,0.0,4,6,2,1.0,17
catch,0,True,False,0,,,0.80000000000000004,1.5,1.0,0.80000000000000004,0.50040242353818787,False,,4,6,3,1.0,18
catch,1,True,False,1,,,0.20000000000000001,1.5,1.0,0.80000000000000004,0.50040242353818787,False,,4,6,4,4.0,19
early,0,True,True,1,1.0,0.0,0.80000000000000004,1.5,2.0,0.80000000000000004,0.50040242353818787,False,1.0,4,6,5,2.0,20
catch,0,True,False,1,,,0.80000000000000004,1.5,1.0,0.80000000000000004,0.50040242353818787,False,,4,6,6,1.0,21
catch,0,True,False,1,,,0.80000000000000004,1.5,1.0,0.80000000000000004,0.50040242353818787,False,,4,6,7,1.0,22
later,0,False,True,0,1.0,0.0,0.80000000000000004,,1.0,0.80000000000000004,0.50040242353818787,False,1.0,4,6,8,2.0,23
later,0,False,True,0,1.0,0.0,0.80000000000000004,,1.0,0.80000000000000004,0.50040242353818787,False,1.0,4,6,9,1.0,24
early,1,True,True,1,1.0,0.0,0.20000000000000001,1.5,2.0,0.80000000000000004,0.50040242353818787,False,0.0,4,6,10,2.0,25
early,1,True,True,1,0.0,1.0,0.20000000000000001,1.5,2.0,0.80000000000000004,0.50040242353818787,False,1.0,4,6,11,4.0,26
early,0,True,True,0,1.0,0.0,0.80000000000000004,1.5,2.0,0.80000000000000004,0.50040242353818787,False,1.0,4,6,12,2.0,27
catch,1,True,False,0,,,0.20000000000000001,1.5,1.0,0.80000000000000004,0.50040242353818787,False,,4,6,13,1.0,28
catch,0,True,False,0,,,0.80000000000000004,1.5,1.0,0.80000000000000004,0.50040242353818787,False,,4,6,14,1.0,29
later,0,False,True,1,1.0,0.0,0.80000000000000004,,1.0,0.80000000000000004,0.50040242353818787,False,1.0,4,6,15,3.0,30
catch,0,True,False,1,,,0.80000000000000004,1.5,1.0,0.80000000000000004,0.50040242353818787,False,,4,6,16,1.0,31
early,0,True,True,1,1.0,0.0,0.80000000000000004,1.5,2.0,0.80000000000000004,0.50040242353818787,False,1.0,4,6,17,2.0,32
later,1,False,True,1,0.0,1.0,0.20000000000000001,,1.0,0.80000000000000004,0.50040242353818787,False,1.0,4,6,18,1.0,33
early,0,True,True,0,0.0,1.0,0.80000000000000004,1.5,2.0,0.80000000000000004,0.50040242353818787,False,0.0,4,6,19,1.0,34
early,0,True,True,0,1.0,1.0,0.80000000000000004,1.5,2.0,0.80000000000000004,0.50040242353818787,True,1.0,4,6,20,2.0,35
early,0,True,True,1,1.0,0.0,0.80000000000000004,1.5,2.0,0.80000000000000004,0.50040242353818787,False,1.0,4,6,21,1.0,36
later,0,False,True,0,1.0,0.0,0.80000000000000004,,1.0,0.80000000000000004,0.50040242353818787,False,1.0,4,6,22,2.0,37
catch,0,True,False,0,,,0.80000000000000004,1.5,1.0,0.80000000000000004,0.50040242353818787,False,,4,6,23,2.0,38
catch,0,True,False,0,,,0.80000000000000004,1.5,1.0,0.80000000000000004,0.50040242353818787,False,,4,6,24,5.0,39
early,0,True,True,1,0.0,1.0,0.80000000000000004,1.5,2.0,0.80000000000000004,0.50040242353818787,False,0.0,4,6,25,5.0,40
early,0,True,True,1,1.0,1.0,0.80000000000000004,1.5,2.0,0.80000000000000004,0.50040242353818787,True,1.0,4,6,26,2.0,41
later,0,False,True,0,1.0,0.0,0.80000000000000004,,1.0,0.80000000000000004,0.50040242353818787,False,1.0,4,6,27,1.0,42
early,0,True,True,1,0.0,0.0,0.80000000000000004,1.5,2.0,0.80000000000000004,0.50040242353818787,True,0.0,4,6,28,2.0,43
catch,1,True,False,1,,,0.20000000000000001,1.5,1.0,0.80000000000000004,0.50040242353818787,False,,4,6,29,3.0,44
early,1,True,True,0,0.0,0.0,0.20000000000000001,1.5,2.0,0.80000000000000004,0.50040242353818787,True,0.0,4,6,30,1.0,45
catch,0,True,False,1,,,0.80000000000000004,1.5,1.0,0.80000000000000004,0.50040242353818787,False,,4,6,31,1.0,46
later,0,False,True,1,0.0,0.0,0.80000000000000004,,1.0,0.80000000000000004,0.50040242353818787,True,0.0,4,6,32,1.0,47
later,0,False,True,0,1.0,1.0,0.80000000000000004,,1.0,0.80000000000000004,0.50040242353818787,True,1.0,4,6,33,2.0,48
later,1,False,True,0,1.0,0.0,0.20000000000000001,,1.0,0.80000000000000004,0.50040242353818787,False,0.0,4,6,34,1.0,49
later,0,False,True,0,1.0,1.0,0.80000000000000004,,1.0,0.80000000000000004,0.50040242353818787,True,1.0,4,6,35,1.0,50
early,0,True,True,0,0.0,1.0,0.80000000000000004,1.5,2.0,0.80000000000000004,0.50040242353818787,False,0.0,4,6,36,3.0,51
early,0,True,True,0,1.0,1.0,0.80000000000000004,1.5,2.0,0.80000000000000004,0.50040242353818787,True,1.0,4,6,37,1.0,52
later,0,False,True,1,1.0,1.0,0.80000000000000004,,1.0,0.80000000000000004,0.50040242353818787,True,1.0,4,6,38,1.0,53
catch,1,True,False,1,,,0.20000000000000001,1.5,1.0,0.80000000000000004,0.50040242353818787,False,,4,6,39,5.0,54
later,1,False,True,0,0.0,1.0,0.20000000000000001,,1.0,0.80000000000000004,0.50040242353818787,False,1.0,4,6,40,1.0,55
later,0,False,True,0,1.0,1.0,0.80000000000000004,,1.0,0.80000000000000004,0.50040242353818787,True,1.0,4,6,41,3.0,56
catch,0,True,False,1,,,0.80000000000000004,1.5,1.0,0.80000000000000004,0.50040242353818787,False,,4,6,42,1.0,57
early,0,True,True,1,1.0,1.0,0.80000000000000004,1.5,2.0,0.80000000000000004,0.50040242353818787,True,1.0,4,6,43,1.0,58
later,0,False,True,1,1.0,1.0,0.80000000000000004,,1.0,0.80000000000000004,0.50040242353818787,True,1.0,4,6,44,1.0,59
later,0,False,True,1,0.0,0.0,0.80000000000000004,,1.0,0.80000000000000004,0.50040242353818787,True,0.0,4,6,45,1.0,60
catch,0,True,False,0,,,0.80000000000000004,1.5,1.0,0.80000000000000004,0.50040242353818787,False,,4,6,46,2.0,61
early,0,True,True,0,0.0,0.0,0.80000000000000004,1.5,2.0,0.80000000000000004,0.50040242353818787,True,0.0,4,6,47,1.0,62
early,0,True,True,1,1.0,0.0,0.80000000000000004,1.5,2.0,0.80000000000000004,0.50040242353818787,False,1.0,4,6,48,4.0,63
later,1,False,True,0,0.0,0.0,0.20000000000000001,,1.0,0.80000000000000004,0.50040242353818787,True,0.0,4,6,49,2.0,64
early,0,True,True,1,1.0,0.0,0.80000000000000004,1.5,2.0,0.80000000000000004,0.50040242353818787,False,1.0,4,6,50,1.0,65
later,0,False,True,1,1.0,0.0,0.80000000000000004,,1.0,0.80000000000000004,0.50040242353818787,False,1.0,4,6,51,1.0,66
later,0,False,True,0,0.0,1.0,0.80000000000000004,,1.0,0.80000000000000004,0.50040242353818787,False,0.0,4,6,52,1.0,67
catch,0,True,False,1,,,0.80000000000000004,1.5,1.0,0.80000000000000004,0.50040242353818787,False,,4,6,53,1.0,68
